protocol_id,dataset,category,defect_type,label,partition,image_relative_path,mask_relative_path,attack_train_rank,attack_train_stratum_size,evaluation_rank,evaluation_stratum_size,split_seed,evaluation_fraction
test/screw/manipulated_front/006,mvtec,screw,manipulated_front,1,attack_train,screw/test/manipulated_front/006.png,screw/ground_truth/manipulated_front/006_mask.png,39,59,0,60,111,0.5
test/screw/manipulated_front/007,mvtec,screw,manipulated_front,1,attack_train,screw/test/manipulated_front/007.png,screw/ground_truth/manipulated_front/007_mask.png,41,59,0,60,111,0.5
test/screw/manipulated_front/008,mvtec,screw,manipulated_front,1,attack_train,screw/test/manipulated_front/008.png,screw/ground_truth/manipulated_front/008_mask.png,5,59,0,60,111,0.5
test/screw/manipulated_front/009,mvtec,screw,manipulated_front,1,attack_train,screw/test/manipulated_front/009.png,screw/ground_truth/manipulated_front/009_mask.png,37,59,0,60,111,0.5
test/screw/manipulated_front/011,mvtec,screw,manipulated_front,1,attack_train,screw/test/manipulated_front/011.png,screw/ground_truth/manipulated_front/011_mask.png,4,59,0,60,111,0.5
test/screw/manipulated_front/013,mvtec,screw,manipulated_front,1,attack_train,screw/test/manipulated_front/013.png,screw/ground_truth/manipulated_front/013_mask.png,8,59,0,60,111,0.5
test/screw/manipulated_front/014,mvtec,screw,manipulated_front,1,attack_train,screw/test/manipulated_front/014.png,screw/ground_truth/manipulated_front/014_mask.png,46,59,0,60,111,0.5
test/screw/manipulated_front/018,mvtec,screw,manipulated_front,1,attack_train,screw/test/manipulated_front/018.png,screw/ground_truth/manipulated_front/018_mask.png,47,59,0,60,111,0.5
test/screw/manipulated_front/019,mvtec,screw,manipulated_front,1,attack_train,screw/test/manipulated_front/019.png,screw/ground_truth/manipulated_front/019_mask.png,53,59,0,60,111,0.5
test/screw/manipulated_front/020,mvtec,screw,manipulated_front,1,attack_train,screw/test/manipulated_front/020.png,screw/ground_truth/manipulated_front/020_mask.png,9,59,0,60,111,0.5
test/screw/manipulated_front/021,mvtec,screw,manipulated_front,1,attack_train,screw/test/manipulated_front/021.png,screw/ground_truth/manipulated_front/021_mask.png,13,59,0,60,111,0.5
test/screw/manipulated_front/023,mvtec,screw,manipulated_front,1,attack_train,screw/test/manipulated_front/023.png,screw/ground_truth/manipulated_front/023_mask.png,43,59,0,60,111,0.5
test/screw/scratch_head/001,mvtec,screw,scratch_head,1,attack_train,screw/test/scratch_head/001.png,screw/ground_truth/scratch_head/001_mask.png,38,59,0,60,111,0.5
test/screw/scratch_head/005,mvtec,screw,scratch_head,1,attack_train,screw/test/scratch_head/005.png,screw/ground_truth/scratch_head/005_mask.png,45,59,0,60,111,0.5
test/screw/scratch_head/007,mvtec,screw,scratch_head,1,attack_train,screw/test/scratch_head/007.png,screw/ground_truth/scratch_head/007_mask.png,40,59,0,60,111,0.5
test/screw/scratch_head/008,mvtec,screw,scratch_head,1,attack_train,screw/test/scratch_head/008.png,screw/ground_truth/scratch_head/008_mask.png,51,59,0,60,111,0.5
test/screw/scratch_head/010,mvtec,screw,scratch_head,1,attack_train,screw/test/scratch_head/010.png,screw/ground_truth/scratch_head/010_mask.png,59,59,0,60,111,0.5
test/screw/scratch_head/012,mvtec,screw,scratch_head,1,attack_train,screw/test/scratch_head/012.png,screw/ground_truth/scratch_head/012_mask.png,34,59,0,60,111,0.5
test/screw/scratch_head/013,mvtec,screw,scratch_head,1,attack_train,screw/test/scratch_head/013.png,screw/ground_truth/scratch_head/013_mask.png,58,59,0,60,111,0.5
test/screw/scratch_head/018,mvtec,screw,scratch_head,1,attack_train,screw/test/scratch_head/018.png,screw/ground_truth/scratch_head/018_mask.png,1,59,0,60,111,0.5
test/screw/scratch_head/021,mvtec,screw,scratch_head,1,attack_train,screw/test/scratch_head/021.png,screw/ground_truth/scratch_head/021_mask.png,15,59,0,60,111,0.5
test/screw/scratch_neck/000,mvtec,screw,scratch_neck,1,attack_train,screw/test/scratch_neck/000.png,screw/ground_truth/scratch_neck/000_mask.png,27,59,0,60,111,0.5
test/screw/scratch_neck/001,mvtec,screw,scratch_neck,1,attack_train,screw/test/scratch_neck/001.png,screw/ground_truth/scratch_neck/001_mask.png,24,59,0,60,111,0.5
test/screw/scratch_neck/002,mvtec,screw,scratch_neck,1,attack_train,screw/test/scratch_neck/002.png,screw/ground_truth/scratch_neck/002_mask.png,25,59,0,60,111,0.5
test/screw/scratch_neck/006,mvtec,screw,scratch_neck,1,attack_train,screw/test/scratch_neck/006.png,screw/ground_truth/scratch_neck/006_mask.png,57,59,0,60,111,0.5
test/screw/scratch_neck/007,mvtec,screw,scratch_neck,1,attack_train,screw/test/scratch_neck/007.png,screw/ground_truth/scratch_neck/007_mask.png,12,59,0,60,111,0.5
test/screw/scratch_neck/009,mvtec,screw,scratch_neck,1,attack_train,screw/test/scratch_neck/009.png,screw/ground_truth/scratch_neck/009_mask.png,17,59,0,60,111,0.5
test/screw/scratch_neck/015,mvtec,screw,scratch_neck,1,attack_train,screw/test/scratch_neck/015.png,screw/ground_truth/scratch_neck/015_mask.png,50,59,0,60,111,0.5
test/screw/scratch_neck/018,mvtec,screw,scratch_neck,1,attack_train,screw/test/scratch_neck/018.png,screw/ground_truth/scratch_neck/018_mask.png,54,59,0,60,111,0.5
test/screw/scratch_neck/023,mvtec,screw,scratch_neck,1,attack_train,screw/test/scratch_neck/023.png,screw/ground_truth/scratch_neck/023_mask.png,33,59,0,60,111,0.5
test/screw/scratch_neck/024,mvtec,screw,scratch_neck,1,attack_train,screw/test/scratch_neck/024.png,screw/ground_truth/scratch_neck/024_mask.png,30,59,0,60,111,0.5
test/screw/thread_side/001,mvtec,screw,thread_side,1,attack_train,screw/test/thread_side/001.png,screw/ground_truth/thread_side/001_mask.png,14,59,0,60,111,0.5
test/screw/thread_side/009,mvtec,screw,thread_side,1,attack_train,screw/test/thread_side/009.png,screw/ground_truth/thread_side/009_mask.png,29,59,0,60,111,0.5
test/screw/thread_side/010,mvtec,screw,thread_side,1,attack_train,screw/test/thread_side/010.png,screw/ground_truth/thread_side/010_mask.png,19,59,0,60,111,0.5
test/screw/thread_side/011,mvtec,screw,thread_side,1,attack_train,screw/test/thread_side/011.png,screw/ground_truth/thread_side/011_mask.png,48,59,0,60,111,0.5
test/screw/thread_side/012,mvtec,screw,thread_side,1,attack_train,screw/test/thread_side/012.png,screw/ground_truth/thread_side/012_mask.png,35,59,0,60,111,0.5
test/screw/thread_side/014,mvtec,screw,thread_side,1,attack_train,screw/test/thread_side/014.png,screw/ground_truth/thread_side/014_mask.png,20,59,0,60,111,0.5
test/screw/thread_side/016,mvtec,screw,thread_side,1,attack_train,screw/test/thread_side/016.png,screw/ground_truth/thread_side/016_mask.png,22,59,0,60,111,0.5
test/screw/thread_side/018,mvtec,screw,thread_side,1,attack_train,screw/test/thread_side/018.png,screw/ground_truth/thread_side/018_mask.png,6,59,0,60,111,0.5
test/screw/thread_side/019,mvtec,screw,thread_side,1,attack_train,screw/test/thread_side/019.png,screw/ground_truth/thread_side/019_mask.png,56,59,0,60,111,0.5
test/screw/thread_side/021,mvtec,screw,thread_side,1,attack_train,screw/test/thread_side/021.png,screw/ground_truth/thread_side/021_mask.png,49,59,0,60,111,0.5
test/screw/thread_side/022,mvtec,screw,thread_side,1,attack_train,screw/test/thread_side/022.png,screw/ground_truth/thread_side/022_mask.png,28,59,0,60,111,0.5
test/screw/thread_top/002,mvtec,screw,thread_top,1,attack_train,screw/test/thread_top/002.png,screw/ground_truth/thread_top/002_mask.png,31,59,0,60,111,0.5
test/screw/thread_top/003,mvtec,screw,thread_top,1,attack_train,screw/test/thread_top/003.png,screw/ground_truth/thread_top/003_mask.png,18,59,0,60,111,0.5
test/screw/thread_top/007,mvtec,screw,thread_top,1,attack_train,screw/test/thread_top/007.png,screw/ground_truth/thread_top/007_mask.png,26,59,0,60,111,0.5
test/screw/thread_top/008,mvtec,screw,thread_top,1,attack_train,screw/test/thread_top/008.png,screw/ground_truth/thread_top/008_mask.png,36,59,0,60,111,0.5
test/screw/thread_top/009,mvtec,screw,thread_top,1,attack_train,screw/test/thread_top/009.png,screw/ground_truth/thread_top/009_mask.png,52,59,0,60,111,0.5
test/screw/thread_top/011,mvtec,screw,thread_top,1,attack_train,screw/test/thread_top/011.png,screw/ground_truth/thread_top/011_mask.png,3,59,0,60,111,0.5
test/screw/thread_top/012,mvtec,screw,thread_top,1,attack_train,screw/test/thread_top/012.png,screw/ground_truth/thread_top/012_mask.png,23,59,0,60,111,0.5
test/screw/thread_top/015,mvtec,screw,thread_top,1,attack_train,screw/test/thread_top/015.png,screw/ground_truth/thread_top/015_mask.png,55,59,0,60,111,0.5
test/screw/thread_top/016,mvtec,screw,thread_top,1,attack_train,screw/test/thread_top/016.png,screw/ground_truth/thread_top/016_mask.png,42,59,0,60,111,0.5
test/screw/thread_top/018,mvtec,screw,thread_top,1,attack_train,screw/test/thread_top/018.png,screw/ground_truth/thread_top/018_mask.png,32,59,0,60,111,0.5
test/screw/thread_top/019,mvtec,screw,thread_top,1,attack_train,screw/test/thread_top/019.png,screw/ground_truth/thread_top/019_mask.png,2,59,0,60,111,0.5
test/screw/thread_top/020,mvtec,screw,thread_top,1,attack_train,screw/test/thread_top/020.png,screw/ground_truth/thread_top/020_mask.png,7,59,0,60,111,0.5
test/screw/thread_top/022,mvtec,screw,thread_top,1,attack_train,screw/test/thread_top/022.png,screw/ground_truth/thread_top/022_mask.png,10,59,0,60,111,0.5
test/tile/good/000,mvtec,tile,good,0,attack_train,tile/test/good/000.png,,5,17,0,16,111,0.5
test/tile/good/001,mvtec,tile,good,0,attack_train,tile/test/good/001.png,,6,17,0,16,111,0.5
test/tile/good/002,mvtec,tile,good,0,attack_train,tile/test/good/002.png,,8,17,0,16,111,0.5
test/tile/good/004,mvtec,tile,good,0,attack_train,tile/test/good/004.png,,1,17,0,16,111,0.5
test/tile/good/006,mvtec,tile,good,0,attack_train,tile/test/good/006.png,,4,17,0,16,111,0.5
test/tile/good/008,mvtec,tile,good,0,attack_train,tile/test/good/008.png,,16,17,0,16,111,0.5
test/tile/good/011,mvtec,tile,good,0,attack_train,tile/test/good/011.png,,10,17,0,16,111,0.5
test/tile/good/012,mvtec,tile,good,0,attack_train,tile/test/good/012.png,,14,17,0,16,111,0.5
test/tile/good/014,mvtec,tile,good,0,attack_train,tile/test/good/014.png,,13,17,0,16,111,0.5
test/tile/good/015,mvtec,tile,good,0,attack_train,tile/test/good/015.png,,15,17,0,16,111,0.5
test/tile/good/016,mvtec,tile,good,0,attack_train,tile/test/good/016.png,,7,17,0,16,111,0.5
test/tile/good/019,mvtec,tile,good,0,attack_train,tile/test/good/019.png,,12,17,0,16,111,0.5
test/tile/good/021,mvtec,tile,good,0,attack_train,tile/test/good/021.png,,2,17,0,16,111,0.5
test/tile/good/022,mvtec,tile,good,0,attack_train,tile/test/good/022.png,,9,17,0,16,111,0.5
test/tile/good/025,mvtec,tile,good,0,attack_train,tile/test/good/025.png,,17,17,0,16,111,0.5
test/tile/good/026,mvtec,tile,good,0,attack_train,tile/test/good/026.png,,11,17,0,16,111,0.5
test/tile/good/030,mvtec,tile,good,0,attack_train,tile/test/good/030.png,,3,17,0,16,111,0.5
test/tile/crack/002,mvtec,tile,crack,1,attack_train,tile/test/crack/002.png,tile/ground_truth/crack/002_mask.png,14,42,0,42,111,0.5
test/tile/crack/005,mvtec,tile,crack,1,attack_train,tile/test/crack/005.png,tile/ground_truth/crack/005_mask.png,22,42,0,42,111,0.5
test/tile/crack/006,mvtec,tile,crack,1,attack_train,tile/test/crack/006.png,tile/ground_truth/crack/006_mask.png,2,42,0,42,111,0.5
test/tile/crack/008,mvtec,tile,crack,1,attack_train,tile/test/crack/008.png,tile/ground_truth/crack/008_mask.png,15,42,0,42,111,0.5
test/tile/crack/009,mvtec,tile,crack,1,attack_train,tile/test/crack/009.png,tile/ground_truth/crack/009_mask.png,32,42,0,42,111,0.5
test/tile/crack/010,mvtec,tile,crack,1,attack_train,tile/test/crack/010.png,tile/ground_truth/crack/010_mask.png,36,42,0,42,111,0.5
test/tile/crack/011,mvtec,tile,crack,1,attack_train,tile/test/crack/011.png,tile/ground_truth/crack/011_mask.png,17,42,0,42,111,0.5
test/tile/crack/012,mvtec,tile,crack,1,attack_train,tile/test/crack/012.png,tile/ground_truth/crack/012_mask.png,18,42,0,42,111,0.5
test/tile/crack/013,mvtec,tile,crack,1,attack_train,tile/test/crack/013.png,tile/ground_truth/crack/013_mask.png,35,42,0,42,111,0.5
test/tile/crack/014,mvtec,tile,crack,1,attack_train,tile/test/crack/014.png,tile/ground_truth/crack/014_mask.png,16,42,0,42,111,0.5
test/tile/crack/015,mvtec,tile,crack,1,attack_train,tile/test/crack/015.png,tile/ground_truth/crack/015_mask.png,41,42,0,42,111,0.5
test/tile/glue_strip/000,mvtec,tile,glue_strip,1,attack_train,tile/test/glue_strip/000.png,tile/ground_truth/glue_strip/000_mask.png,12,42,0,42,111,0.5
test/tile/glue_strip/001,mvtec,tile,glue_strip,1,attack_train,tile/test/glue_strip/001.png,tile/ground_truth/glue_strip/001_mask.png,37,42,0,42,111,0.5
test/tile/glue_strip/003,mvtec,tile,glue_strip,1,attack_train,tile/test/glue_strip/003.png,tile/ground_truth/glue_strip/003_mask.png,8,42,0,42,111,0.5
test/tile/glue_strip/004,mvtec,tile,glue_strip,1,attack_train,tile/test/glue_strip/004.png,tile/ground_truth/glue_strip/004_mask.png,28,42,0,42,111,0.5
test/tile/glue_strip/008,mvtec,tile,glue_strip,1,attack_train,tile/test/glue_strip/008.png,tile/ground_truth/glue_strip/008_mask.png,9,42,0,42,111,0.5
test/tile/glue_strip/011,mvtec,tile,glue_strip,1,attack_train,tile/test/glue_strip/011.png,tile/ground_truth/glue_strip/011_mask.png,23,42,0,42,111,0.5
test/tile/glue_strip/014,mvtec,tile,glue_strip,1,attack_train,tile/test/glue_strip/014.png,tile/ground_truth/glue_strip/014_mask.png,1,42,0,42,111,0.5
test/tile/glue_strip/016,mvtec,tile,glue_strip,1,attack_train,tile/test/glue_strip/016.png,tile/ground_truth/glue_strip/016_mask.png,19,42,0,42,111,0.5
test/tile/gray_stroke/002,mvtec,tile,gray_stroke,1,attack_train,tile/test/gray_stroke/002.png,tile/ground_truth/gray_stroke/002_mask.png,3,42,0,42,111,0.5
test/tile/gray_stroke/004,mvtec,tile,gray_stroke,1,attack_train,tile/test/gray_stroke/004.png,tile/ground_truth/gray_stroke/004_mask.png,30,42,0,42,111,0.5
test/tile/gray_stroke/007,mvtec,tile,gray_stroke,1,attack_train,tile/test/gray_stroke/007.png,tile/ground_truth/gray_stroke/007_mask.png,13,42,0,42,111,0.5
test/tile/gray_stroke/009,mvtec,tile,gray_stroke,1,attack_train,tile/test/gray_stroke/009.png,tile/ground_truth/gray_stroke/009_mask.png,33,42,0,42,111,0.5
test/tile/gray_stroke/010,mvtec,tile,gray_stroke,1,attack_train,tile/test/gray_stroke/010.png,tile/ground_truth/gray_stroke/010_mask.png,31,42,0,42,111,0.5
test/tile/gray_stroke/011,mvtec,tile,gray_stroke,1,attack_train,tile/test/gray_stroke/011.png,tile/ground_truth/gray_stroke/011_mask.png,40,42,0,42,111,0.5
test/tile/gray_stroke/013,mvtec,tile,gray_stroke,1,attack_train,tile/test/gray_stroke/013.png,tile/ground_truth/gray_stroke/013_mask.png,5,42,0,42,111,0.5
test/tile/gray_stroke/014,mvtec,tile,gray_stroke,1,attack_train,tile/test/gray_stroke/014.png,tile/ground_truth/gray_stroke/014_mask.png,29,42,0,42,111,0.5
test/tile/oil/000,mvtec,tile,oil,1,attack_train,tile/test/oil/000.png,tile/ground_truth/oil/000_mask.png,39,42,0,42,111,0.5
test/tile/oil/001,mvtec,tile,oil,1,attack_train,tile/test/oil/001.png,tile/ground_truth/oil/001_mask.png,26,42,0,42,111,0.5
test/tile/oil/002,mvtec,tile,oil,1,attack_train,tile/test/oil/002.png,tile/ground_truth/oil/002_mask.png,38,42,0,42,111,0.5
test/tile/oil/004,mvtec,tile,oil,1,attack_train,tile/test/oil/004.png,tile/ground_truth/oil/004_mask.png,20,42,0,42,111,0.5
test/tile/oil/007,mvtec,tile,oil,1,attack_train,tile/test/oil/007.png,tile/ground_truth/oil/007_mask.png,25,42,0,42,111,0.5
test/tile/oil/008,mvtec,tile,oil,1,attack_train,tile/test/oil/008.png,tile/ground_truth/oil/008_mask.png,7,42,0,42,111,0.5
test/tile/oil/010,mvtec,tile,oil,1,attack_train,tile/test/oil/010.png,tile/ground_truth/oil/010_mask.png,4,42,0,42,111,0.5
test/tile/oil/011,mvtec,tile,oil,1,attack_train,tile/test/oil/011.png,tile/ground_truth/oil/011_mask.png,24,42,0,42,111,0.5
test/tile/oil/013,mvtec,tile,oil,1,attack_train,tile/test/oil/013.png,tile/ground_truth/oil/013_mask.png,42,42,0,42,111,0.5
test/tile/oil/014,mvtec,tile,oil,1,attack_train,tile/test/oil/014.png,tile/ground_truth/oil/014_mask.png,10,42,0,42,111,0.5
test/tile/oil/015,mvtec,tile,oil,1,attack_train,tile/test/oil/015.png,tile/ground_truth/oil/015_mask.png,34,42,0,42,111,0.5
test/tile/rough/008,mvtec,tile,rough,1,attack_train,tile/test/rough/008.png,tile/ground_truth/rough/008_mask.png,21,42,0,42,111,0.5
test/tile/rough/009,mvtec,tile,rough,1,attack_train,tile/test/rough/009.png,tile/ground_truth/rough/009_mask.png,11,42,0,42,111,0.5
test/tile/rough/012,mvtec,tile,rough,1,attack_train,tile/test/rough/012.png,tile/ground_truth/rough/012_mask.png,27,42,0,42,111,0.5
test/tile/rough/014,mvtec,tile,rough,1,attack_train,tile/test/rough/014.png,tile/ground_truth/rough/014_mask.png,6,42,0,42,111,0.5
test/toothbrush/good/002,mvtec,toothbrush,good,0,attack_train,toothbrush/test/good/002.png,,5,6,0,6,111,0.5
test/toothbrush/good/003,mvtec,toothbrush,good,0,attack_train,toothbrush/test/good/003.png,,4,6,0,6,111,0.5
test/toothbrush/good/004,mvtec,toothbrush,good,0,attack_train,toothbrush/test/good/004.png,,6,6,0,6,111,0.5
test/toothbrush/good/005,mvtec,toothbrush,good,0,attack_train,toothbrush/test/good/005.png,,3,6,0,6,111,0.5
test/toothbrush/good/008,mvtec,toothbrush,good,0,attack_train,toothbrush/test/good/008.png,,2,6,0,6,111,0.5
test/toothbrush/good/010,mvtec,toothbrush,good,0,attack_train,toothbrush/test/good/010.png,,1,6,0,6,111,0.5
test/toothbrush/defective/003,mvtec,toothbrush,defective,1,attack_train,toothbrush/test/defective/003.png,toothbrush/ground_truth/defective/003_mask.png,6,15,0,15,111,0.5
test/toothbrush/defective/004,mvtec,toothbrush,defective,1,attack_train,toothbrush/test/defective/004.png,toothbrush/ground_truth/defective/004_mask.png,7,15,0,15,111,0.5
test/toothbrush/defective/005,mvtec,toothbrush,defective,1,attack_train,toothbrush/test/defective/005.png,toothbrush/ground_truth/defective/005_mask.png,14,15,0,15,111,0.5
test/toothbrush/defective/008,mvtec,toothbrush,defective,1,attack_train,toothbrush/test/defective/008.png,toothbrush/ground_truth/defective/008_mask.png,8,15,0,15,111,0.5
test/toothbrush/defective/009,mvtec,toothbrush,defective,1,attack_train,toothbrush/test/defective/009.png,toothbrush/ground_truth/defective/009_mask.png,12,15,0,15,111,0.5
test/toothbrush/defective/011,mvtec,toothbrush,defective,1,attack_train,toothbrush/test/defective/011.png,toothbrush/ground_truth/defective/011_mask.png,5,15,0,15,111,0.5
test/toothbrush/defective/012,mvtec,toothbrush,defective,1,attack_train,toothbrush/test/defective/012.png,toothbrush/ground_truth/defective/012_mask.png,9,15,0,15,111,0.5
test/toothbrush/defective/013,mvtec,toothbrush,defective,1,attack_train,toothbrush/test/defective/013.png,toothbrush/ground_truth/defective/013_mask.png,10,15,0,15,111,0.5
test/toothbrush/defective/014,mvtec,toothbrush,defective,1,attack_train,toothbrush/test/defective/014.png,toothbrush/ground_truth/defective/014_mask.png,1,15,0,15,111,0.5
test/toothbrush/defective/015,mvtec,toothbrush,defective,1,attack_train,toothbrush/test/defective/015.png,toothbrush/ground_truth/defective/015_mask.png,15,15,0,15,111,0.5
test/toothbrush/defective/018,mvtec,toothbrush,defective,1,attack_train,toothbrush/test/defective/018.png,toothbrush/ground_truth/defective/018_mask.png,2,15,0,15,111,0.5
test/toothbrush/defective/019,mvtec,toothbrush,defective,1,attack_train,toothbrush/test/defective/019.png,toothbrush/ground_truth/defective/019_mask.png,13,15,0,15,111,0.5
test/toothbrush/defective/021,mvtec,toothbrush,defective,1,attack_train,toothbrush/test/defective/021.png,toothbrush/ground_truth/defective/021_mask.png,11,15,0,15,111,0.5
test/toothbrush/defective/024,mvtec,toothbrush,defective,1,attack_train,toothbrush/test/defective/024.png,toothbrush/ground_truth/defective/024_mask.png,3,15,0,15,111,0.5
